"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click"
"8631","User8631","","Female","Desktop","Top","","Morning","1"
"1754","User1754","25","Female","","Bottom","Shopping","Morning","0"
"4230","User4230","35","Female","Tablet","","Education","Evening","1"
"4976","User4976","34","Female","Mobile","Bottom","Entertainment","Afternoon","1"
"6536","User6536","60","Male","Desktop","Side","Education","Night","0"
"226","User226","46","","Desktop","","Shopping","Morning","1"
"1549","User1549","56","","Desktop","Top","","Afternoon","1"
"5780","User5780","","Female","Mobile","Bottom","Entertainment","Afternoon","1"
"3325","User3325","","Male","Mobile","Bottom","Education","Morning","1"
"9736","User9736","46","","Desktop","Bottom","Education","Evening","1"
"3803","User3803","","Female","Mobile","Top","Education","Morning","1"
"6519","User6519","48","Female","Desktop","Top","News","Afternoon","0"
"9806","User9806","","Male","","","","Evening","1"
"7120","User7120","","","Desktop","Bottom","","Morning","0"
"2432","User2432","","","","Bottom","","Evening","0"
"3746","User3746","","Male","","","","Morning","1"
"1635","User1635","54","","","Top","News","Evening","1"
"6066","User6066","","","Desktop","Side","","Evening","1"
"7502","User7502","20","","Desktop","","","Morning","0"
"7438","User7438","53","","Mobile","Side","News","Morning","1"
"8744","User8744","","Male","Mobile","Bottom","Shopping","Night","0"
"1539","User1539","43","","","","Education","Evening","1"
"5367","User5367","53","Male","Desktop","Top","Entertainment","","0"
"1041","User1041","","","Mobile","","Entertainment","Morning","1"
"3245","User3245","40","","Desktop","Side","Shopping","Afternoon","1"
"5412","User5412","","","Mobile","Top","","Evening","1"
"1305","User1305","","Female","Tablet","Top","News","Night","1"
"7878","User7878","60","","Tablet","Side","","Afternoon","1"
"5921","User5921","","","Desktop","","","Morning","1"
"6886","User6886","43","Male","Mobile","Bottom","","Evening","1"
"8862","User8862","","","Mobile","Side","","Afternoon","1"
"4228","User4228","","","Desktop","Side","","Morning","1"
"7999","User7999","24","Female","Mobile","Top","News","Afternoon","0"
"9463","User9463","","Female","","Top","Entertainment","Morning","0"
"5301","User5301","","Male","","Side","Social Media","Night","1"
"9570","User9570","","Female","Mobile","Side","News","Evening","0"
"2804","User2804","","Female","","Bottom","Education","Evening","1"
"7374","User7374","","Male","Desktop","Top","Entertainment","Morning","0"
"188","User188","56","Female","Tablet","Bottom","News","Morning","1"
"1524","User1524","24","Male","Mobile","Bottom","","Night","1"
"9376","User9376","37","","","Bottom","News","Evening","0"
"6620","User6620","52","Female","","Top","Education","Morning","1"
"3990","User3990","28","","Tablet","Side","Social Media","Evening","1"
"4392","User4392","","","Tablet","Top","","Afternoon","0"
"3081","User3081","","","Desktop","","Education","Evening","0"
"8947","User8947","22","","Desktop","","Entertainment","","1"
"8147","User8147","","Female","Desktop","Top","","Night","1"
"9149","User9149","24","","","Side","Entertainment","","1"
"3117","User3117","21","","Tablet","Bottom","","Afternoon","1"
"5634","User5634","39","Male","Desktop","Top","","Morning","0"
"5423","User5423","","Male","Desktop","Bottom","","Afternoon","0"
"1635","User1635","54","Female","Tablet","Top","News","Evening","1"
"6466","User6466","44","Female","Tablet","Bottom","","Night","0"
"2174","User2174","36","Female","Desktop","","Entertainment","Afternoon","1"
"2529","User2529","","","Desktop","Top","","Afternoon","1"
"6981","User6981","60","","Mobile","Bottom","","Morning","0"
"6100","User6100","","","Desktop","Bottom","Education","Night","1"
"3355","User3355","","","Tablet","Side","","","0"
"5005","User5005","49","Male","Desktop","Top","Shopping","Morning","1"
"6487","User6487","19","Male","Tablet","Side","","Morning","1"
"7466","User7466","47","","","Bottom","Shopping","Afternoon","1"
"1871","User1871","","Female","Desktop","Top","","Night","0"
"3990","User3990","28","","Tablet","Side","Social Media","Evening","1"
"8252","User8252","","Male","Tablet","Side","","Night","1"
"1515","User1515","44","Male","Desktop","Bottom","","Morning","0"
"6771","User6771","","","Desktop","Side","Shopping","Morning","1"
"4015","User4015","44","Male","Tablet","","","","1"
"5732","User5732","","","","Bottom","","Evening","1"
"2311","User2311","","","Desktop","Bottom","","","1"
"7742","User7742","","Male","","Top","Entertainment","","0"
"4824","User4824","61","Female","Mobile","","","Morning","0"
"51","User51","64","","Tablet","Top","","Night","0"
"4229","User4229","23","Male","Mobile","Side","Education","Afternoon","0"
"9220","User9220","21","Female","Mobile","Side","Social Media","Night","1"
"449","User449","25","Female","Tablet","Side","Education","","0"
"7080","User7080","31","Male","Desktop","Bottom","","Evening","0"
"1446","User1446","","","Desktop","Bottom","News","Night","1"
"2463","User2463","45","Female","Mobile","Side","Social Media","Evening","0"
"732","User732","","","","Bottom","Social Media","","0"
"928","User928","","","","Side","Social Media","Night","1"
"1225","User1225","27","","Tablet","Side","","Evening","1"
"1020","User1020","","","Mobile","Side","Education","Morning","1"
"9157","User9157","","","Mobile","Bottom","","","1"
"228","User228","","","Mobile","Top","Social Media","Evening","1"
"3364","User3364","","","","Bottom","Social Media","Morning","0"
"1254","User1254","32","Female","Desktop","Bottom","","Morning","0"
"6337","User6337","","","Mobile","Top","Social Media","Night","1"
"3118","User3118","57","Male","","Top","","Evening","1"
"4539","User4539","","Male","Mobile","Bottom","","Night","1"
"4509","User4509","29","","Desktop","Bottom","Education","Afternoon","1"
"8226","User8226","","","Tablet","","","Morning","1"
"5851","User5851","60","","Mobile","Bottom","Education","Afternoon","0"
"1905","User1905","62","","","Bottom","","Night","1"
"1805","User1805","","Male","","","","Afternoon","1"
"9422","User9422","21","","Mobile","Side","Entertainment","Night","1"
"8373","User8373","","Male","Desktop","Side","Shopping","Afternoon","1"
"5198","User5198","","Male","Desktop","","Education","Night","1"
"2309","User2309","22","Male","Tablet","Bottom","Entertainment","","1"
"1914","User1914","42","Male","","Bottom","Shopping","","1"
"670","User670","22","","Desktop","Top","Shopping","Afternoon","1"
"5513","User5513","","Female","Tablet","Side","Education","Evening","0"
"3386","User3386","62","","","Top","","Morning","0"
"3908","User3908","50","Female","Desktop","Bottom","","Evening","1"
"4950","User4950","28","Male","Mobile","Side","","Morning","1"
"7336","User7336","","","Desktop","Top","Education","Night","0"
"1214","User1214","26","Female","Mobile","Bottom","News","Evening","1"
"7970","User7970","","","","","Social Media","Morning","0"
"4086","User4086","","Female","Desktop","Top","Entertainment","Morning","1"
"8484","User8484","53","Female","Desktop","Side","News","Afternoon","0"
"5699","User5699","19","","","","","Morning","1"
"359","User359","","Male","Desktop","Bottom","","Evening","0"
"9442","User9442","","","Mobile","","","","0"
"9431","User9431","","","Mobile","","Entertainment","Afternoon","1"
"5005","User5005","49","Male","Desktop","Top","Shopping","Morning","1"
"4348","User4348","","","Desktop","Top","Shopping","","1"
"1548","User1548","38","","Mobile","Top","News","Afternoon","0"
"8251","User8251","49","Female","Tablet","Bottom","News","Evening","0"
"3633","User3633","20","Female","","Side","","Night","0"
"6893","User6893","21","","","Top","Entertainment","Evening","1"
"9227","User9227","","","","Side","","Morning","1"
"1729","User1729","26","Female","Mobile","Top","","Afternoon","1"
"6086","User6086","24","","Desktop","Bottom","","Morning","1"
"9223","User9223","","","Tablet","Top","Social Media","Evening","0"
"7322","User7322","","Female","Desktop","Bottom","","Afternoon","1"
"6886","User6886","43","Male","Mobile","Bottom","","Evening","1"
"503","User503","43","","Desktop","","Social Media","Morning","1"
"9967","User9967","","","Mobile","Side","","Evening","1"
"7866","User7866","","","Mobile","","Social Media","Morning","1"
"7924","User7924","","","","Bottom","","","1"
"805","User805","","","Desktop","Bottom","","Evening","1"
"9660","User9660","","Male","","Top","Social Media","Night","1"
"5418","User5418","34","Male","Mobile","Top","Entertainment","","1"
"5955","User5955","59","","Tablet","Side","","Evening","1"
"3803","User3803","","Female","Mobile","Top","Education","Morning","1"
"5414","User5414","","Female","Desktop","Bottom","","","1"
"8423","User8423","","Male","Tablet","","","Evening","0"
"5516","User5516","","","Mobile","","Entertainment","Afternoon","0"
"4509","User4509","29","","Desktop","Bottom","Education","Afternoon","1"
"5930","User5930","","Female","Tablet","Top","Entertainment","Morning","0"
"2602","User2602","","Female","Desktop","Side","Shopping","Afternoon","1"
"9617","User9617","63","","Tablet","","Shopping","Afternoon","1"
"8949","User8949","26","","Mobile","Side","","Night","1"
"7099","User7099","","Female","","","","Evening","1"
"1178","User1178","","Male","Desktop","Bottom","","Evening","1"
"1002","User1002","28","","","Top","","Afternoon","0"
"3658","User3658","45","","Desktop","Side","Shopping","Night","1"
"9290","User9290","61","","Desktop","Bottom","Entertainment","Afternoon","1"
"6241","User6241","33","","Mobile","","News","Morning","0"
"565","User565","53","","","Top","","","0"
"5223","User5223","","","","Bottom","Education","Night","0"
"699","User699","62","Male","","Bottom","Social Media","Afternoon","0"
"3345","User3345","39","Male","Desktop","Side","Social Media","Night","1"
"2756","User2756","","","","","Entertainment","","0"
"1935","User1935","30","Female","Desktop","Bottom","","Afternoon","1"
"6438","User6438","53","","Tablet","Top","Shopping","Night","1"
"4753","User4753","","Female","Tablet","Top","","Night","0"
"3042","User3042","","","Mobile","Side","Social Media","Afternoon","1"
"674","User674","","","Tablet","Side","Entertainment","","1"
"4922","User4922","","","Desktop","Side","News","Afternoon","0"
"7892","User7892","","","Mobile","Side","Entertainment","Evening","0"
"7652","User7652","","Male","Mobile","Bottom","Education","Morning","1"
"1704","User1704","61","Female","Tablet","Bottom","Shopping","Evening","1"
"770","User770","","Female","Mobile","Bottom","","Evening","1"
"2242","User2242","","","Desktop","Bottom","Entertainment","Morning","0"
"3483","User3483","20","","","","News","","1"
"7298","User7298","","","Tablet","Bottom","Social Media","Morning","0"
"8948","User8948","25","","Mobile","Bottom","Education","","1"
"218","User218","62","Female","Tablet","Top","News","Evening","0"
"6553","User6553","","","Desktop","","Education","Morning","1"
"3297","User3297","18","","Tablet","","","Night","1"
"6129","User6129","36","Male","","Bottom","Shopping","Evening","1"
"5574","User5574","52","Female","","Bottom","Shopping","Afternoon","1"
"2289","User2289","","","Desktop","","Shopping","","1"
"3060","User3060","","Male","Tablet","Bottom","News","Morning","1"
"1975","User1975","","Female","Mobile","Top","Social Media","Morning","1"
"7398","User7398","","Male","Tablet","Side","News","Evening","0"
"5439","User5439","38","","Tablet","Side","Social Media","Afternoon","1"
"6178","User6178","35","Female","Tablet","Side","Shopping","Evening","0"
"5566","User5566","","","Mobile","","","Morning","1"
"7031","User7031","51","","Desktop","Top","Shopping","Night","0"
"9894","User9894","","","","Top","","Afternoon","1"
"3086","User3086","","","Desktop","","","","0"
"8975","User8975","","","Desktop","Side","","Morning","0"
"1549","User1549","56","","Desktop","Top","","Afternoon","1"
"9090","User9090","41","","Desktop","Side","","Morning","1"
"5860","User5860","","Female","","Bottom","Entertainment","","1"
"2239","User2239","25","Female","Tablet","","","Morning","1"
"5514","User5514","31","","","Side","","Night","1"
"1454","User1454","","Female","Tablet","Top","","Morning","1"
"6308","User6308","","Male","Tablet","","News","","0"
"6602","User6602","","","","Side","","","1"
"4621","User4621","20","","Desktop","Top","","Afternoon","1"
"4848","User4848","","Female","Desktop","","","","1"
"5955","User5955","","","Tablet","Side","","Evening","1"
"2988","User2988","","Female","Mobile","Side","Entertainment","","0"
"9892","User9892","51","","","Side","","Evening","1"
"5596","User5596","43","","","","Social Media","Afternoon","1"
"1020","User1020","","","Mobile","Side","Education","Morning","1"
"234","User234","19","Female","Tablet","","","Morning","1"
"7266","User7266","","","Tablet","","Education","Afternoon","1"
"6449","User6449","42","","","Top","","","1"
"6561","User6561","58","","Mobile","Top","","Night","0"
"5900","User5900","","Female","","","Social Media","Evening","0"
"6679","User6679","26","Male","Tablet","Bottom","Entertainment","Night","1"
"8361","User8361","","Female","","Side","News","Afternoon","1"
"225","User225","","","Desktop","Bottom","Shopping","Afternoon","0"
"1955","User1955","62","","Desktop","Bottom","Entertainment","Evening","0"
"8851","User8851","62","Female","Tablet","Bottom","","Afternoon","0"
"2414","User2414","38","Male","Desktop","Top","Entertainment","","0"
"6657","User6657","22","","","","","","1"
"2671","User2671","","","Tablet","","","Afternoon","0"
"7422","User7422","20","Female","Desktop","","","Evening","1"
"187","User187","","Female","Tablet","","","","0"
"8948","User8948","","","Mobile","","Education","Evening","1"
"3483","User3483","20","","Mobile","Side","News","Morning","1"
"8817","User8817","","","Tablet","Bottom","Education","Night","1"
"3430","User3430","","Male","Desktop","Side","Social Media","Morning","1"
"3535","User3535","","Male","Desktop","Top","","","0"
"301","User301","59","","","Side","Social Media","Evening","1"
"9723","User9723","","Female","Mobile","Side","","Evening","1"
"6862","User6862","","Male","Tablet","Side","Education","","1"
"6794","User6794","51","","Tablet","Top","","Night","0"
